Temperature_C,Humidity_Percent,CO_ppm
-4.77,30.27,39.94
37.54,45.96,24.16
34.11,21.13,4.1
35.99,58.55,40.72
27.95,17.5,2.26
15.87,62.0,12.44
27.67,22.56,33.29
19.07,64.49,5.6
-14.69,41.75,27.4
-8.6,71.31,42.54
-8.97,26.48,14.28
15.46,91.73,22.02
23.27,60.31,40.01
36.66,82.25,27.75
34.57,42.59,37.7
17.88,70.4,22.46
16.42,77.74,40.88
-11.24,76.26,6.84
27.42,32.34,10.12
-0.37,62.56,42.61
35.49,43.57,31.81
-2.83,26.95,12.33
23.3,17.26,30.94
-8.82,85.25,18.33
12.16,72.72,15.73
-6.81,91.66,6.2
31.35,65.02,29.81
18.77,17.72,22.19
38.75,44.07,38.99
-7.24,50.77,13.46
32.09,86.37,26.9
25.39,38.58,21.14
6.3,19.59,38.05
-14.02,78.93,15.31
25.48,81.99,40.5
-9.6,85.81,36.18
29.49,49.6,22.37
28.92,54.98,34.85
-3.14,92.48,22.17
38.12,60.1,25.06
28.61,92.82,21.02
18.25,36.49,3.77
25.42,28.48,37.39
10.76,70.18,43.44
-9.89,81.3,1.65
20.03,82.21,26.45
7.89,62.01,41.38
38.84,50.11,40.99
-11.52,68.71,1.5
-6.17,60.82,27.77
34.52,36.78,2.62
11.78,65.97,34.11
-4.38,48.1,12.5
2.2,30.16,15.09
-10.8,76.9,8.52
19.87,20.56,3.21
35.6,76.74,30.76
16.36,42.64,11.48
20.31,23.88,16.89
1.1,42.45,33.82
23.96,53.67,40.21
35.33,65.21,12.85
-12.45,65.1,30.85
-3.05,34.06,8.93
36.51,31.62,12.21
29.27,69.52,35.81
-11.14,76.64,37.83
-2.19,57.8,11.82
5.09,81.41,15.2
2.56,19.07,20.89
-12.18,50.34,41.28
-5.61,85.85,42.65
0.53,30.53,2.48
-6.58,47.8,9.26
30.51,46.23,17.53
13.62,54.12,24.06
-2.82,22.5,17.25
31.62,29.5,24.37
26.84,30.01,44.14
6.25,65.11,12.46
31.27,63.71,31.41
20.06,54.72,19.8
19.29,37.77,35.93
-9.28,35.61,6.61
7.45,57.84,42.72
-11.07,79.29,44.17
7.05,24.54,12.69
-11.73,63.37,4.54
-4.39,60.28,39.23
10.1,76.25,19.09
18.99,50.26,27.39
-5.05,15.69,40.45
-10.47,27.66,22.62
33.05,71.91,0.97
-10.41,24.42,30.05
16.28,38.44,30.37
28.52,47.99,26.32
-5.79,88.31,20.76
20.55,43.73,6.61
25.18,80.63,6.28
23.9,79.7,15.5
-12.16,63.1,35.0
20.29,74.5,34.05
-6.36,86.9,1.38
1.61,87.04,25.5
36.08,60.47,42.03
-12.13,64.76,11.71
32.4,70.06,22.33
15.32,40.85,10.02
-13.28,52.62,30.99
26.47,92.3,18.37
32.16,26.71,7.88
10.17,73.96,1.02
28.55,18.09,33.05
35.08,32.72,27.87
16.25,23.97,34.38
35.42,89.25,21.92
7.93,54.56,36.52
29.65,43.52,38.26
27.94,41.4,41.52
24.54,54.84,3.74
7.63,43.14,38.08
10.75,66.78,25.7
-3.48,61.84,38.84
0.29,15.13,2.06
22.52,86.43,36.52
2.9,42.2,26.78
24.84,88.12,11.86
19.34,30.57,9.43
4.61,87.57,31.2
-5.78,47.72,18.93
2.59,61.94,36.05
5.09,40.59,36.3
20.52,28.95,21.32
-11.6,34.68,30.5
32.64,57.46,8.47
19.39,25.51,24.39
-12.08,64.75,28.13
-1.17,43.04,2.45
-6.72,61.82,39.93
17.0,34.06,5.13
16.3,34.76,13.25
5.03,90.1,42.23
26.79,25.88,8.72
-11.6,55.02,38.18
30.51,62.31,40.83
33.87,62.6,11.79
-4.78,34.58,37.96
36.72,56.74,23.9
25.28,63.36,18.92
34.14,37.16,43.58
28.53,73.46,9.1
-11.26,77.22,17.63
-1.42,39.76,19.77
31.8,48.41,43.63
-12.36,67.16,37.75
24.01,77.99,3.41
22.47,39.86,26.35
9.42,59.21,16.37
16.62,37.82,0.11
-0.67,71.25,28.24
17.49,38.96,32.21
22.84,78.99,28.91
6.21,23.64,19.15
-6.86,25.52,34.06
36.97,61.48,35.38
39.42,39.08,22.7
-11.15,24.6,18.11
-11.94,65.97,16.56
4.95,60.72,13.69
36.67,37.39,7.78
5.9,88.46,19.83
-2.42,69.29,38.49
38.69,81.73,32.75
-2.15,54.64,36.45
22.66,48.57,28.91
-8.86,41.04,26.57
19.77,33.61,19.44
-7.03,49.52,21.86
0.33,50.64,25.18
9.01,31.65,11.16
27.08,21.3,26.64
15.53,48.88,18.9
-5.1,50.26,32.34
26.52,42.0,24.88
20.07,86.49,11.29
-13.94,64.81,18.21
-11.39,45.19,7.53
-9.93,90.64,21.92
-1.28,45.07,13.72
0.22,58.93,35.76
22.26,50.59,4.69
20.77,23.58,35.96
32.96,51.57,7.4
29.84,79.26,40.23
28.37,31.47,23.86
17.39,43.4,33.36
-9.14,34.13,31.13
22.83,23.45,21.56
1.63,45.75,8.77
28.09,83.51,27.47
5.17,41.15,11.65
-7.61,89.44,7.92
18.29,79.65,19.84
33.55,76.01,31.02
-5.33,58.05,8.62
1.19,71.99,23.94
-0.46,78.2,28.74
28.03,32.78,3.76
-6.63,69.8,35.5
9.22,59.82,32.36
5.71,54.72,22.94
27.31,57.52,19.04
9.17,25.22,15.07
-1.31,23.33,40.64
-10.57,69.11,31.09
11.72,24.3,28.62
-1.3,67.12,32.19
22.7,64.53,36.41
-1.8,26.46,1.05
14.53,41.01,36.8
20.01,60.37,33.97
34.54,24.44,25.85
34.8,63.7,43.29
21.77,60.64,7.3
-3.26,66.13,11.3
-11.69,85.25,38.51
26.37,39.73,2.44
4.8,90.36,0.38
-8.36,57.63,14.51
30.94,57.62,29.04
14.54,29.78,27.36
37.2,43.64,44.33
16.84,41.34,0.39
37.32,70.09,14.79
15.17,70.94,6.6
-5.54,49.51,4.03
38.02,57.95,8.78
-10.06,43.29,2.41
-4.95,20.77,37.33
39.77,37.24,26.12
27.82,42.75,34.08
31.25,20.92,3.97
10.93,41.9,8.17
5.83,92.72,0.14
-0.07,85.42,29.52
-12.04,71.56,17.74
-12.4,33.37,29.44
3.04,53.77,16.88
-2.69,19.06,40.11
21.67,81.83,33.1
-5.67,75.09,28.41
35.0,64.11,6.15
38.22,20.5,20.46
11.12,88.63,22.72
-12.19,60.47,17.72
-5.62,21.99,3.94
-0.31,73.45,21.61
33.18,90.68,40.15
33.85,43.55,14.88
38.15,22.52,19.88
-0.55,21.07,19.01
-5.33,83.37,44.56
13.87,25.55,32.81
3.94,50.55,30.21
6.9,69.49,13.68
9.88,25.09,1.3
-11.65,41.32,26.35
2.85,44.11,20.61
25.88,92.5,42.74
11.33,21.86,22.04
27.1,18.91,15.55
21.98,40.55,6.31
36.76,62.88,27.51
22.97,42.85,44.23
15.78,64.33,0.67
-6.36,91.49,17.97
35.66,65.72,14.32
39.82,85.03,43.91
31.34,31.32,33.37
-9.86,23.64,12.77
-8.87,52.47,21.23
5.07,29.0,43.79
23.28,72.32,7.4
30.48,58.23,11.11
-5.06,62.8,29.09
19.39,46.29,1.2
-6.22,53.24,0.55
-8.83,33.25,13.24
10.9,90.59,4.06
32.36,20.06,4.1
19.52,42.65,8.34
22.48,81.04,1.62
6.62,16.17,8.92
-0.32,49.8,37.02
36.27,48.32,36.26
7.63,51.46,36.81
13.24,40.07,7.94
-11.03,40.72,43.83
-11.2,76.61,7.06
26.69,76.59,32.41
36.26,51.35,31.27
20.02,86.58,18.18
34.5,35.45,9.2
27.57,45.11,41.64
-7.91,30.78,30.02
-11.33,29.14,10.19
36.81,33.04,5.01
-6.11,30.16,13.75
19.6,55.27,2.4
-2.03,89.31,23.71
13.36,26.14,12.13
11.81,62.68,13.6
24.53,67.8,22.42
30.13,34.14,21.11
39.94,71.89,38.19
-3.53,72.36,29.95
9.02,81.73,44.06
5.68,66.39,29.14
-13.14,45.77,1.42
-1.97,67.85,35.16
15.05,52.75,25.18
33.23,36.39,21.43
2.26,74.83,12.1
23.58,78.85,17.74
36.71,69.22,26.07
-5.13,53.36,2.13
-9.03,89.34,37.09
39.26,92.6,41.36
-12.25,63.75,27.94
0.46,20.36,4.14
32.81,60.3,11.58
0.15,86.42,35.16
-5.35,77.02,15.5
28.0,86.38,30.43
24.91,87.82,39.42
-9.07,34.1,39.81
12.6,66.97,27.07
34.14,75.08,18.64
8.32,20.14,35.96
-2.78,84.17,17.03
23.19,33.2,10.72
-2.46,28.34,24.94
34.94,72.95,26.62
8.04,47.44,18.21
11.83,48.79,14.09
23.2,53.8,31.63
4.77,34.71,30.39
36.81,63.4,19.98
0.01,51.88,15.5
38.12,87.1,6.11
6.35,86.24,15.43
27.92,29.23,14.85
29.55,80.14,15.65
19.16,84.59,7.13
29.65,20.02,6.11
17.49,47.33,44.55
18.13,32.73,22.45
-7.26,19.56,5.29
33.98,57.12,19.26
-6.53,45.8,8.23
12.8,64.07,40.42
2.51,36.98,36.65
0.87,34.98,8.6
-5.67,58.9,8.66
15.13,41.18,3.83
31.45,27.64,0.19
12.33,55.63,20.69
4.79,80.89,8.15
35.99,79.69,20.48
-7.64,17.32,17.41
11.42,52.71,41.73
26.88,41.1,41.1
34.39,60.29,25.96
36.03,50.78,20.74
-8.84,29.56,18.85
14.73,31.97,37.12
-3.37,15.94,44.63
-5.26,51.91,19.06
32.61,92.55,17.9
5.3,53.74,18.35
-9.17,92.58,18.58
-3.0,51.28,37.03
5.95,78.92,32.15
20.73,60.85,6.75
19.33,72.23,14.35
35.85,69.56,13.1
2.34,36.4,43.97
6.84,51.41,37.31
0.57,50.33,1.65
-8.59,24.08,18.17
37.85,38.35,31.0
-9.72,43.28,33.51
11.0,18.69,13.7
16.35,51.22,25.62
23.51,63.59,19.04
-0.04,66.24,28.15
13.38,22.35,12.38
6.32,17.31,25.17
-9.67,65.16,38.59
-8.37,35.23,4.54
7.2,59.34,37.76
-14.81,55.06,29.58
-13.63,56.82,37.32
-12.07,84.29,1.26
27.1,77.65,18.19
33.92,66.69,43.93
34.73,20.9,20.89
-14.55,28.9,0.66
20.98,49.02,40.73
0.75,53.31,39.9
-11.16,42.42,10.74
-9.29,34.42,25.18
-11.33,81.68,39.12
15.26,53.55,13.7
1.88,47.61,38.35
-5.85,36.38,3.24
-7.0,70.98,17.47
31.17,60.97,20.23
-13.76,27.87,44.75
12.24,37.24,30.58
-11.0,88.92,13.18
-6.97,73.53,2.36
10.59,55.21,7.45
-3.62,78.63,43.61
20.02,29.53,30.78
5.84,86.14,36.62
28.15,58.97,33.32
21.18,86.96,18.38
38.79,16.38,25.0
4.64,23.75,11.1
9.54,25.31,34.76
21.75,75.07,4.97
8.21,46.73,2.55
-1.85,48.81,7.78
-14.63,60.66,41.74
0.16,83.53,39.94
32.53,59.29,41.38
17.42,20.2,20.74
-14.74,62.97,11.98
28.34,75.1,1.71
-14.14,85.14,8.61
37.42,19.53,19.26
13.26,70.33,41.28
34.95,26.65,12.69
33.73,32.49,25.73
33.69,61.39,41.81
5.67,30.37,43.18
-4.78,31.01,29.77
4.32,36.88,28.37
-7.61,20.19,20.97
30.89,20.26,35.59
16.27,29.04,44.35
-1.33,54.32,44.83
30.1,80.86,15.43
10.35,88.89,4.22
-14.4,63.97,22.16
-6.57,41.86,11.32
8.2,35.43,5.76
-10.73,39.7,5.26
20.38,51.69,35.98
-4.15,58.27,34.41
17.68,56.85,30.42
-14.48,22.33,39.97
-7.04,43.68,32.67
2.93,48.89,41.32
-10.18,53.5,31.39
39.09,29.0,11.96
-2.24,77.8,1.38
34.43,73.96,1.13
22.75,69.62,11.5
37.72,49.95,38.05
35.08,46.43,17.84
33.33,82.66,16.26
16.78,26.69,5.09
38.06,78.95,33.0
-5.05,52.06,34.55
9.98,77.89,27.86
27.96,20.56,0.13
11.59,48.95,44.15
39.69,67.26,3.85
25.32,89.27,34.5
-3.65,35.8,32.52
29.63,40.03,15.49
33.81,74.11,31.92
14.67,36.67,1.93
39.48,74.49,25.38
14.47,78.88,33.63
27.52,54.25,43.14
2.82,63.36,21.65
-1.86,70.83,12.87
28.11,51.18,25.64
-4.39,73.23,27.8
0.62,17.78,24.11
5.25,59.33,29.68
19.35,88.77,38.9
3.82,59.08,40.74
2.65,64.44,12.27
9.37,58.19,4.22
9.74,55.9,41.69
-13.85,23.49,38.75
2.41,89.72,37.46
10.83,53.7,3.13
-2.05,49.79,33.76
11.24,47.77,36.73
16.31,56.2,17.1
31.17,22.01,38.02
27.61,16.53,28.02
-0.89,65.34,14.67
-7.92,31.85,15.35
-14.93,70.86,16.63
6.92,18.83,34.19
32.05,79.23,16.49
-6.12,68.93,30.65
0.77,15.43,27.13
14.88,50.74,2.15
17.66,84.92,35.99
15.1,89.29,34.36
-14.86,48.97,20.53
27.39,86.68,43.14
34.52,38.93,43.35
-1.1,79.86,18.99
-7.67,25.21,36.86
27.27,84.92,14.03
25.15,73.84,15.53
28.62,64.28,13.07
35.54,73.63,42.46
-12.57,17.81,18.46
14.54,50.59,36.84
28.4,61.78,25.34
12.57,92.42,3.46
15.37,37.64,40.86
16.16,27.74,11.35
-14.43,18.38,5.9
34.74,41.64,27.84
-3.41,73.38,25.41
-13.6,54.07,22.0
19.84,61.64,15.46
15.81,71.93,13.52
-7.97,26.43,38.28
39.91,38.01,0.32
6.53,62.54,20.79
-0.37,69.74,42.15
-9.43,71.2,25.56
14.4,18.49,9.07
-5.96,55.28,16.28
-6.99,85.78,1.58
25.01,66.88,3.71
-11.32,88.8,25.68
24.22,79.05,32.59
-11.17,83.29,32.87
6.69,15.92,42.91
-8.13,40.07,17.13
39.16,32.82,18.7
-2.01,38.99,9.19
5.05,90.42,44.62
-3.38,68.2,29.75
14.91,69.93,24.07
35.72,66.07,31.94
11.55,31.6,26.98
25.82,49.58,16.5
4.52,55.76,6.33
0.53,43.97,5.99
-9.58,79.82,35.11
38.34,86.17,31.85
5.82,88.03,19.78
33.05,73.38,37.85
19.08,83.16,11.15
22.3,57.98,11.84
10.15,32.01,7.69
3.0,34.19,42.38
11.05,84.84,14.06
27.15,92.71,1.5
35.17,61.62,6.4
12.24,69.99,34.9
14.2,25.68,38.0
25.29,22.34,2.14
37.76,51.35,17.12
21.18,46.79,7.28
31.75,65.72,1.51
7.23,90.5,44.41
-5.13,37.46,10.91
23.76,41.92,15.64
-1.52,70.93,2.73
33.72,73.11,10.05
-10.67,46.94,2.3
11.18,25.73,6.07
9.0,89.88,13.41
32.43,71.54,25.36
38.28,45.91,29.41
37.45,41.67,22.14
-11.98,79.64,39.06
39.49,52.91,25.34
21.74,47.92,14.25
-1.12,67.43,41.9
5.74,88.86,29.59
33.88,58.17,43.94
35.38,79.98,40.86
-8.3,73.48,38.68
-7.12,65.36,26.68
-12.57,85.26,31.31
6.66,76.26,5.35
3.98,25.86,25.87
22.0,34.19,0.34
-6.11,53.55,32.78
28.83,51.8,25.64
16.91,34.84,25.31
-8.89,38.75,14.76
34.33,63.36,3.26
31.72,81.04,2.19
26.48,92.4,34.38
11.39,82.35,20.15
18.57,23.02,15.41
-4.12,77.67,8.1
26.79,90.89,10.34
23.17,51.66,28.61
28.94,25.49,3.58
36.58,22.54,44.16
33.89,58.94,43.47
34.25,59.78,19.61
8.65,64.61,16.16
28.37,58.58,7.36
38.33,61.47,6.75
-0.37,47.06,17.52
27.09,47.94,1.68
-1.63,86.58,39.74
0.69,16.65,12.13
8.52,69.59,41.02
9.32,22.2,11.37
23.54,86.0,23.65
-9.24,26.69,34.12
31.29,41.49,10.28
-7.51,23.63,32.38
-13.59,48.35,32.39
7.18,63.28,40.15
27.63,26.44,29.4
4.16,22.04,12.91
31.77,49.28,28.76
21.49,90.96,5.82
23.99,55.78,6.41
13.43,71.2,28.14
17.42,31.15,8.07
-5.99,20.1,3.1
33.81,26.2,24.36
8.42,82.71,14.95
9.14,20.11,29.3
22.32,66.17,0.06
33.86,63.07,34.35
25.92,22.77,44.24
9.27,31.01,24.16
10.43,37.78,40.94
0.31,84.92,24.65
-11.79,48.88,35.48
36.68,22.86,41.18
-9.52,47.33,3.86
-0.12,39.3,38.51
37.11,31.32,15.23
16.78,87.24,30.32
31.92,66.28,10.51
23.23,51.03,31.58
-12.45,92.2,5.91
-6.76,16.94,14.65
-8.54,58.47,19.22
11.47,27.81,12.38
29.9,55.74,28.58
24.5,37.15,40.71
-3.61,60.13,7.12
7.92,86.03,27.22
23.41,89.18,22.87
34.19,63.33,16.97
35.39,62.68,29.33
12.75,90.96,29.99
7.89,68.69,38.78
20.84,68.77,13.25
21.44,46.75,27.72
38.53,48.1,41.81
12.39,34.86,26.02
14.57,84.26,9.13
10.25,34.96,8.73
24.44,40.64,12.35
3.44,52.43,4.31
-13.04,58.94,24.02
15.59,87.09,7.87
0.47,36.75,20.84
26.14,55.64,8.27
-5.55,75.01,6.96
31.48,45.25,34.11
26.85,53.08,13.13
5.71,57.72,41.41
-5.53,28.54,4.24
32.03,62.68,9.21
3.79,57.7,6.57
-9.27,66.48,10.63
12.95,78.64,5.8
-12.78,54.86,36.54
-6.16,16.89,37.14
-7.72,27.53,6.98
12.44,38.81,24.06
3.05,70.75,14.0
24.86,87.47,31.61
-9.05,62.21,24.96
1.81,73.11,34.1
1.43,87.82,18.27
26.1,50.48,43.55
33.39,19.81,38.98
12.1,81.36,8.12
15.89,76.36,20.68
28.83,82.84,0.76
32.92,65.22,24.57
27.01,63.32,12.04
-0.76,19.68,15.84
-10.99,45.87,13.85
-3.4,34.34,2.47
19.08,66.9,20.22
15.19,61.61,23.81
12.93,41.85,12.15
-10.98,88.07,37.3
7.6,82.45,43.57
-13.56,53.82,38.4
20.94,88.15,35.95
-1.48,27.65,16.47
23.89,49.21,18.95
14.27,75.62,34.79
-12.02,28.33,0.43
-7.34,66.72,32.04
35.15,86.3,7.5
33.17,59.12,2.94
29.87,20.98,25.51
16.41,49.65,14.55
4.81,53.87,13.24
37.73,60.91,5.75
35.02,15.65,22.34
-14.06,23.56,18.93
-8.34,21.88,39.33
14.87,15.1,33.8
22.98,50.37,30.76
10.57,75.59,3.99
-4.99,21.18,16.4
8.12,74.97,18.1
-3.71,30.73,25.43
29.23,35.52,25.2
14.82,68.91,13.48
7.49,82.79,19.25
-7.21,18.33,16.65
13.29,31.03,38.15
16.15,24.9,33.24
20.92,70.29,8.46
23.81,47.45,0.02
-12.7,69.55,23.77
5.78,76.16,2.03
5.46,41.29,18.74
-5.62,53.85,4.64
2.72,57.07,36.45
-12.57,86.42,1.91
10.42,29.19,43.82
13.26,53.18,28.54
11.91,83.61,41.54
-7.19,38.98,36.55
-9.18,57.98,27.66
26.75,68.55,3.67
26.19,29.36,26.11
1.33,21.46,38.1
22.4,43.68,39.32
36.78,62.59,19.68
31.15,89.93,8.44
1.25,72.59,3.35
-7.67,33.26,20.02
-12.18,17.35,30.16
12.71,83.67,31.06
10.16,55.8,10.82
26.31,66.71,37.4
27.26,33.42,25.16
-11.15,32.33,0.99
38.43,79.82,39.02
-0.81,22.84,19.12
5.58,24.38,12.77
16.7,54.98,26.78
-12.89,44.29,3.64
24.21,15.72,30.38
-4.43,51.2,40.45
35.43,28.44,42.08
-1.43,40.26,40.34
7.73,91.47,23.27
-2.66,71.65,18.14
20.54,46.72,27.06
5.75,80.38,6.88
-1.85,31.67,18.93
31.42,88.94,10.12
23.66,16.04,17.25
10.94,81.79,0.32
0.73,77.73,29.62
32.98,38.32,29.46
8.07,43.25,13.9
10.6,57.34,18.41
-4.44,66.85,14.29
30.87,47.84,40.73
15.24,65.27,18.1
21.13,73.71,32.7
8.03,67.2,2.03
-13.93,81.19,39.83
1.53,20.92,37.46
-13.86,63.77,44.84
-13.35,63.53,38.5
39.18,19.31,18.5
-9.79,29.75,26.37
9.8,77.31,17.54
31.13,85.55,37.98
8.19,22.46,18.64
-1.32,83.82,11.06
7.77,31.14,5.95
30.31,28.17,11.09
-12.53,81.92,0.85
11.88,56.68,40.7
-4.36,39.67,30.56
-11.69,79.06,24.42
28.21,85.21,14.31
-14.2,89.74,32.96
7.82,18.46,42.39
15.0,40.51,6.33
-5.49,28.29,24.31
34.47,49.13,9.55
7.48,80.91,21.7
-4.98,32.96,21.56
18.61,52.97,11.02
20.17,84.58,14.49
6.38,60.43,0.24
-13.27,39.8,42.17
21.39,48.38,40.77
-1.92,82.09,29.12
-6.75,65.8,20.68
30.15,59.65,6.92
12.73,35.35,44.99
9.64,89.78,19.08
26.52,90.88,28.73
10.89,60.63,37.92
18.65,78.34,14.49
7.34,33.77,5.56
33.81,65.79,9.32
16.11,25.18,13.27
34.64,84.21,28.3
34.44,73.77,0.2
26.72,25.66,30.03
15.14,23.25,23.23
20.98,23.18,12.94
-2.79,61.84,43.2
35.55,69.25,44.99
32.29,26.95,35.46
28.29,32.64,25.51
-13.6,85.01,38.04
-4.3,18.91,44.07
35.42,29.79,19.95
29.5,15.16,9.66
31.54,16.51,18.97
7.25,32.85,7.28
-0.9,59.71,36.27
33.99,61.17,18.41
5.51,27.03,31.45
1.44,34.47,2.63
1.55,72.1,8.52
33.53,51.93,35.87
-5.27,69.9,20.44
30.81,81.53,14.07
11.27,67.54,5.4
-0.64,30.73,4.0
17.13,53.19,19.58
0.34,61.97,25.86
13.32,15.94,2.49
18.75,53.73,30.95
17.07,30.27,41.1
29.89,91.53,42.88
19.03,59.14,1.05
-2.86,53.56,20.86
1.22,43.36,37.36
7.12,47.53,0.22
27.32,30.64,9.84
34.73,88.5,35.44
-13.65,85.55,9.35
39.64,39.06,20.82
12.03,91.61,43.39
-7.75,29.79,14.72
16.1,27.26,2.04
10.22,24.39,43.38
-12.29,66.48,28.7
16.77,53.53,43.73
36.24,40.49,38.79
10.99,38.32,15.42
-2.39,59.53,5.9
21.9,60.95,16.32
-0.28,22.21,1.18
35.34,65.01,12.47
11.24,67.18,0.56
28.15,86.19,35.81
-12.3,77.2,9.06
25.29,82.9,37.25
-6.86,32.92,11.34
-3.03,66.81,26.85
32.37,79.19,19.49
-8.18,21.03,31.05
1.21,54.52,18.55
5.34,56.41,0.06
35.05,59.18,3.81
-7.14,91.49,13.13
18.93,84.25,29.04
-3.84,54.72,5.21
0.88,27.09,20.64
9.48,85.61,41.11
15.1,41.23,3.42
-5.35,78.14,4.8
17.75,89.8,16.93
18.4,33.05,29.58
7.47,87.37,3.12
-3.96,22.56,9.43
3.37,43.79,15.24
-9.61,70.99,44.05
25.97,81.94,39.33
-14.2,30.09,21.77
3.25,81.11,13.95
35.84,78.02,7.62
-4.69,42.68,20.38
13.79,21.84,24.34
-6.79,73.48,35.37
37.24,55.51,16.15
30.13,85.7,15.05
2.19,87.41,14.68
26.36,64.94,5.62
16.2,63.7,36.1
-2.81,20.33,16.36
-7.61,20.6,2.97
-1.29,34.91,43.85
19.59,89.88,21.73
37.51,57.58,40.28
27.73,41.95,0.5
34.69,40.28,16.8
-4.33,43.81,5.91
35.3,37.69,6.65
-10.34,50.63,1.76
36.93,82.49,25.89
-7.23,74.17,4.75
4.88,82.39,36.75
4.01,41.81,34.27
3.14,89.81,22.72
25.51,22.48,32.82
31.17,58.69,14.15
16.38,76.32,1.41
15.03,29.28,17.35
-0.63,61.16,37.92
34.68,57.06,32.39
16.06,22.23,8.87
7.62,41.77,39.72
15.77,92.69,14.03
-9.25,42.39,26.24
-8.87,75.77,44.28
36.0,30.35,15.2
-2.98,90.14,41.31
-0.13,43.72,32.21
15.65,20.98,13.9
11.78,34.82,33.84
15.57,47.35,8.05
5.1,43.81,5.28
7.29,90.51,6.31
-5.72,73.48,41.46
12.34,43.12,17.26
8.26,18.62,2.97
36.7,38.6,19.73
-7.86,70.37,22.11
18.87,36.48,18.08
38.16,55.48,21.97
-9.61,75.22,20.12
24.66,63.03,36.99
32.6,86.68,38.2
3.27,87.78,8.27
16.31,24.49,40.66
-10.07,25.85,33.94
3.54,89.74,43.57
-1.31,45.43,19.19
22.7,46.56,8.68
-11.94,77.64,39.44
11.58,81.86,32.53
15.46,27.12,25.32
36.22,16.85,6.34
35.66,21.38,14.61
-14.64,81.0,15.04
16.96,65.99,43.98
6.99,61.44,23.99
14.49,17.04,1.89
20.73,82.07,18.39
0.09,39.25,5.83
26.86,61.74,28.54
35.63,80.58,5.45
33.88,35.52,38.75
26.54,31.28,38.69
13.85,33.96,35.04
11.69,73.43,34.14
25.97,58.51,37.84
27.5,16.15,8.74
-14.33,22.55,11.52
-12.92,92.41,40.6
11.27,37.94,30.5
32.65,71.45,2.39
-3.17,34.45,42.32
-7.1,87.02,25.15
36.32,33.56,42.07
34.01,74.72,39.25
-0.22,91.5,17.73
31.22,20.66,30.93
26.64,37.39,37.51
39.75,89.89,18.43
-6.01,61.72,9.8
34.36,45.76,12.51
-11.87,79.24,15.34
22.02,72.03,9.59
21.8,18.36,10.71
35.36,55.87,13.04
-2.47,33.25,20.37
-5.56,82.36,19.25
13.24,59.56,3.07
37.39,18.58,39.02
0.34,40.21,24.72
28.82,26.65,9.52
2.6,27.02,43.62
-0.97,31.3,27.5
22.63,43.11,10.17
27.43,68.9,22.78
-14.28,43.03,4.01
17.1,32.73,19.31
14.2,44.34,30.3
6.4,80.31,43.67
28.19,29.88,12.34
4.58,68.87,19.75
14.92,50.59,4.89
8.53,41.65,1.97
9.64,76.26,32.78
11.71,77.11,30.44
-6.41,26.56,41.96
29.19,78.18,42.08
0.98,58.93,14.28
13.4,49.27,33.36
0.02,18.28,10.85
32.26,80.88,4.97
30.74,77.93,5.33
37.28,77.75,25.39
5.03,42.26,41.04
33.78,55.67,40.6
32.24,63.43,44.4
16.56,71.3,28.24
-6.88,23.28,24.07
23.73,29.06,19.59
36.96,92.07,40.39
30.06,74.93,7.57
-10.79,54.38,27.19
-13.76,62.95,8.56
10.33,30.25,6.43
35.22,46.37,0.68
24.73,82.11,19.31
39.97,49.36,9.99
19.5,19.58,5.34
33.52,20.95,5.89
29.66,50.6,14.87
14.62,42.25,17.08
-10.03,77.0,18.92
-7.8,75.44,5.0
29.85,34.63,1.62
5.32,59.26,25.81
18.15,44.25,17.48
1.04,18.8,3.93
34.03,43.93,4.15
35.38,84.83,7.3
37.56,20.24,4.48
36.08,72.49,43.33
16.02,16.25,24.35
18.1,25.51,40.36
37.92,82.65,41.99
5.49,54.68,22.88
19.7,31.85,31.15
9.18,86.43,9.28
3.96,16.86,22.79
36.12,73.52,29.54
16.33,91.5,3.78
10.58,49.34,7.01
-12.02,41.1,4.35
-6.45,49.56,27.09
14.74,53.93,4.42
39.7,42.95,20.39
10.27,35.58,28.31
19.39,37.03,29.59
31.84,55.12,39.86
35.51,54.69,1.92
5.14,21.33,0.59
-6.0,91.57,36.55
38.42,84.68,0.39
14.01,33.7,9.05
33.72,67.82,12.84
1.42,67.11,28.5
-10.12,62.87,9.19
33.31,21.29,27.27
7.91,35.95,43.67
9.23,26.94,16.86
39.09,25.86,18.17
7.49,62.85,11.4
16.55,27.74,15.59
25.55,84.04,11.04
-2.61,55.92,8.87
-0.17,79.75,9.96
25.64,70.25,32.33
29.39,35.13,21.91
-3.97,41.41,14.64
1.98,21.61,42.43
-14.52,48.15,0.89
6.17,15.49,28.28
34.56,66.21,5.1
7.07,66.15,32.22
26.75,71.58,9.15
-11.84,67.98,9.76
17.33,60.82,25.08
37.47,21.08,44.71
39.14,38.2,29.26
16.81,48.89,12.04
-14.21,46.18,19.48
31.19,75.6,13.69
25.41,84.04,22.2
-13.64,89.1,10.61
26.62,77.4,12.26
24.57,36.28,20.78
-9.69,90.81,33.41
14.5,45.91,31.96
15.19,57.58,43.04
34.22,48.26,44.45
9.37,41.07,25.58
15.75,18.97,31.39
15.3,38.56,40.47
13.57,35.97,8.49
31.92,54.88,20.53
37.06,87.12,17.55
35.32,33.47,27.64
-4.2,61.06,21.35
32.74,41.93,11.59
2.48,70.47,5.09
